frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1290,0,22.223,0.98,0.0,0.0,0.2,1.13,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.93,0.21,0.93,0.0,1.27,0.67,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1292,0,22.258,0.98,0.0,0.0,0.17,1.25,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.01,0.21,0.84,0.0,1.25,0.66,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1294,0,22.292,0.98,0.0,0.0,0.17,1.31,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.91,0.18,0.76,0.0,1.27,0.64,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1296,0,22.327,0.98,0.0,0.0,0.13,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.26,0.67,0.0,1.24,0.63,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,0,22.361,0.98,0.0,0.0,0.05,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.05,0.59,0.0,0.93,0.65,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1299,0,22.379,0.98,0.0,0.0,0.03,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.53,0.0,0.96,0.62,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1300,0,22.396,0.98,0.0,0.0,0.04,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.51,0.0,0.93,0.59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1301,0,22.413,0.98,0.0,0.0,0.08,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.48,0.0,1.13,0.58,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1302,0,22.43,0.98,0.0,0.0,0.1,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.46,0.0,1.17,0.61,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1303,0,22.448,0.98,0.0,0.0,0.11,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.42,0.0,1.31,0.65,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1304,0,22.465,0.98,0.0,0.0,0.1,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.4,0.0,1.37,0.65,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1305,0,22.482,0.98,0.0,0.0,0.07,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.42,0.0,1.4,0.66,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1306,0,22.499,0.98,0.0,0.0,0.04,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.01,0.42,0.0,1.3,0.69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,0,22.516,0.98,0.0,0.0,0.02,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.01,0.41,0.0,1.16,0.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,0,22.534,0.98,0.0,0.0,0.01,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.03,0.37,0.0,1.05,0.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,0,22.551,0.98,0.0,0.0,0.01,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.01,0.34,0.0,1.14,0.69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,0,22.568,0.98,0.0,0.0,0.01,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.01,0.36,0.0,1.18,0.73,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,0,22.585,0.98,0.0,0.0,0.01,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.37,0.0,1.28,0.76,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
