frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
245,0,4.207,0.98,0.0,0.0,0.41,0.09,0.0,2.79,0.0,0.01,0.0,0.01,0.0,0.94,0.31,0.43,0.43,0.02,0.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
247,0,4.241,0.98,0.0,0.0,0.4,0.02,0.0,2.95,0.0,0.01,0.0,0.0,0.0,0.96,0.25,0.43,0.5,0.0,0.01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
249,0,4.276,0.98,0.0,0.0,0.33,0.02,0.0,2.91,0.0,0.0,0.0,0.01,0.0,0.93,0.23,0.46,0.55,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
251,0,4.31,0.98,0.0,0.0,0.32,0.01,0.0,3.01,0.0,0.0,0.0,0.01,0.0,0.8,0.11,0.49,0.55,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
253,0,4.345,0.98,0.0,0.0,0.38,0.01,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.91,0.11,0.55,0.61,0.09,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
254,0,4.362,0.98,0.0,0.0,0.43,0.0,0.0,2.72,0.0,0.0,0.0,0.01,0.0,0.98,0.17,0.55,0.68,0.18,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
255,0,4.379,0.98,0.0,0.0,0.48,0.0,0.0,2.68,0.0,0.0,0.0,0.02,0.0,1.02,0.17,0.56,0.77,0.28,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
256,0,4.396,0.98,0.0,0.0,0.55,0.0,0.0,2.59,0.0,0.0,0.0,0.02,0.0,0.98,0.16,0.53,0.77,0.29,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
257,0,4.414,0.93,0.0,0.0,0.59,0.0,0.0,2.52,0.0,0.0,0.0,0.01,0.0,0.94,0.18,0.51,0.73,0.34,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
258,0,4.431,0.93,0.0,0.0,0.56,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.92,0.24,0.47,0.63,0.3,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
