frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
6104,0,105.22,0.93,0.0,1.62,0.0,0.02,0.83,0.0,0.0,0.0,0.31,0.41,0.66,0.82,0.0,1.82,1.48,0.28,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6106,0,105.25,0.93,0.0,1.57,0.0,0.11,0.75,0.0,0.0,0.0,0.3,0.42,0.69,0.87,0.0,1.86,1.56,0.11,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6108,0,105.29,0.93,0.0,1.52,0.0,0.07,0.69,0.0,0.0,0.0,0.22,0.18,0.58,0.7,0.0,1.81,1.53,0.32,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6110,0,105.32,0.93,0.0,1.39,0.0,0.04,0.71,0.0,0.0,0.0,0.24,0.14,0.64,0.59,0.0,1.74,1.39,0.52,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112,0,105.36,0.93,0.0,1.35,0.0,0.02,0.72,0.0,0.0,0.0,0.33,0.33,0.74,0.68,0.0,1.82,1.44,0.28,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6113,0,105.38,0.93,0.0,1.4,0.0,0.0,0.67,0.0,0.0,0.0,0.32,0.44,0.8,0.76,0.0,1.93,1.49,0.15,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6114,0,105.39,0.93,0.0,1.53,0.0,0.0,0.65,0.0,0.0,0.0,0.25,0.52,0.72,0.75,0.0,1.9,1.53,0.28,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6115,0,105.41,0.93,0.0,1.56,0.0,0.01,0.65,0.0,0.0,0.0,0.22,0.51,0.7,0.67,0.0,1.86,1.57,0.3,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6116,0,105.43,0.93,0.0,1.67,0.0,0.01,0.66,0.0,0.0,0.0,0.23,0.5,0.62,0.53,0.0,1.8,1.54,0.35,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6117,0,105.44,0.93,0.01,1.74,0.0,0.01,0.65,0.0,0.0,0.0,0.27,0.44,0.67,0.47,0.0,1.85,1.51,0.27,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6118,0,105.46,0.93,0.01,1.7,0.0,0.0,0.63,0.0,0.0,0.0,0.33,0.55,0.7,0.61,0.0,2.01,1.53,0.16,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6119,0,105.48,0.93,0.01,1.56,0.0,0.0,0.64,0.0,0.0,0.0,0.33,0.49,0.76,0.69,0.0,2.06,1.49,0.15,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6120,0,105.5,0.93,0.0,1.46,0.0,0.0,0.64,0.0,0.0,0.0,0.34,0.47,0.79,0.83,0.0,2.14,1.58,0.11,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6121,0,105.51,0.93,0.0,1.46,0.0,0.0,0.64,0.0,0.0,0.0,0.32,0.49,0.71,0.74,0.0,2.11,1.63,0.16,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6122,0,105.53,0.93,0.0,1.47,0.0,0.0,0.63,0.0,0.0,0.0,0.35,0.61,0.73,0.75,0.0,2.17,1.76,0.17,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6123,0,105.55,0.93,0.0,1.38,0.0,0.0,0.64,0.0,0.0,0.0,0.39,0.64,0.67,0.68,0.0,2.11,1.77,0.31,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6124,0,105.56,0.93,0.02,1.26,0.0,0.0,0.65,0.0,0.0,0.0,0.43,0.62,0.65,0.66,0.0,2.04,1.7,0.32,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6125,0,105.58,0.93,0.02,1.22,0.0,0.0,0.66,0.0,0.0,0.0,0.43,0.52,0.58,0.6,0.0,2.02,1.72,0.31,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6126,0,105.6,0.93,0.05,1.22,0.0,0.02,0.64,0.0,0.0,0.0,0.37,0.5,0.53,0.57,0.0,1.96,1.67,0.23,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6127,0,105.62,0.93,0.08,1.28,0.0,0.02,0.61,0.0,0.0,0.0,0.28,0.39,0.43,0.58,0.0,1.89,1.63,0.42,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6128,0,105.63,0.93,0.08,1.34,0.0,0.02,0.63,0.0,0.0,0.0,0.21,0.48,0.38,0.62,0.0,1.79,1.5,0.51,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6129,0,105.65,0.93,0.05,1.39,0.0,0.06,0.69,0.0,0.0,0.0,0.2,0.49,0.36,0.64,0.0,1.81,1.43,0.56,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6130,0,105.67,0.93,0.0,1.48,0.0,0.06,0.79,0.0,0.0,0.0,0.26,0.54,0.43,0.7,0.0,1.89,1.39,0.39,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6131,0,105.69,0.93,0.0,1.47,0.0,0.06,0.86,0.0,0.0,0.0,0.31,0.51,0.48,0.79,0.0,1.88,1.43,0.33,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6132,0,105.7,0.93,0.0,1.52,0.0,0.0,0.94,0.03,0.0,0.0,0.33,0.55,0.49,0.81,0.0,1.73,1.5,0.32,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6133,0,105.72,0.93,0.0,1.5,0.0,0.0,0.99,0.08,0.0,0.0,0.31,0.56,0.45,0.77,0.0,1.59,1.57,0.31,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6134,0,105.74,0.93,0.0,1.6,0.0,0.0,1.03,0.13,0.04,0.0,0.27,0.49,0.4,0.76,0.0,1.59,1.54,0.36,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6135,0,105.75,0.93,0.0,1.62,0.0,0.0,0.98,0.1,0.04,0.0,0.24,0.51,0.33,0.87,0.0,1.71,1.49,0.43,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6136,0,105.77,0.93,0.0,1.79,0.0,0.0,0.92,0.05,0.04,0.0,0.24,0.53,0.36,0.88,0.0,1.83,1.49,0.53,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6137,0,105.79,0.93,0.0,1.81,0.0,0.02,0.85,0.0,0.0,0.0,0.26,0.56,0.41,0.92,0.0,1.91,1.5,0.49,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6138,0,105.81,0.93,0.0,1.83,0.0,0.02,0.87,0.0,0.0,0.0,0.28,0.53,0.49,0.87,0.0,1.91,1.58,0.42,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6139,0,105.82,0.93,0.0,1.67,0.0,0.02,0.9,0.0,0.02,0.0,0.26,0.51,0.45,0.91,0.0,1.8,1.59,0.47,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6140,0,105.84,0.93,0.0,1.56,0.0,0.0,0.96,0.0,0.02,0.0,0.26,0.48,0.4,0.85,0.0,1.71,1.64,0.48,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6141,0,105.86,0.93,0.0,1.46,0.0,0.02,0.95,0.0,0.02,0.0,0.29,0.49,0.43,0.86,0.0,1.72,1.59,0.51,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6142,0,105.88,0.93,0.0,1.37,0.0,0.02,0.9,0.0,0.01,0.0,0.31,0.43,0.52,0.93,0.0,1.84,1.64,0.35,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6143,0,105.89,0.93,0.0,1.31,0.0,0.02,0.9,0.0,0.01,0.0,0.31,0.43,0.65,1.03,0.0,1.95,1.6,0.27,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6144,0,105.91,0.93,0.0,1.28,0.0,0.0,0.9,0.0,0.0,0.0,0.31,0.46,0.73,1.09,0.0,1.93,1.67,0.18,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6145,0,105.93,0.93,0.0,1.35,0.0,0.0,0.94,0.0,0.0,0.0,0.33,0.47,0.75,1.09,0.0,1.93,1.61,0.19,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6146,0,105.94,0.93,0.0,1.32,0.0,0.0,0.92,0.0,0.0,0.0,0.36,0.47,0.77,1.06,0.0,1.91,1.63,0.16,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6147,0,105.96,0.93,0.0,1.31,0.0,0.0,0.93,0.0,0.0,0.0,0.34,0.46,0.74,1.05,0.0,1.91,1.58,0.11,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6148,0,105.98,0.93,0.0,1.35,0.0,0.0,0.91,0.0,0.0,0.0,0.34,0.56,0.73,1.0,0.0,1.83,1.58,0.1,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6149,0,106.0,0.93,0.0,1.39,0.0,0.0,0.86,0.0,0.0,0.0,0.29,0.62,0.55,0.93,0.0,1.75,1.64,0.12,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6150,0,106.01,0.93,0.0,1.42,0.0,0.0,0.81,0.0,0.0,0.0,0.28,0.65,0.48,0.85,0.0,1.72,1.72,0.18,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6151,0,106.03,0.93,0.0,1.38,0.0,0.0,0.77,0.0,0.0,0.0,0.21,0.56,0.49,0.88,0.0,1.77,1.72,0.14,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6152,0,106.05,0.93,0.0,1.43,0.0,0.02,0.79,0.0,0.0,0.0,0.22,0.5,0.66,0.95,0.0,1.9,1.66,0.08,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6153,0,106.06,0.93,0.0,1.45,0.0,0.02,0.77,0.0,0.0,0.0,0.16,0.38,0.61,0.88,0.0,1.84,1.59,0.1,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6154,0,106.08,0.93,0.0,1.47,0.0,0.02,0.74,0.0,0.0,0.0,0.21,0.36,0.65,0.87,0.0,1.86,1.63,0.09,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6155,0,106.1,0.93,0.0,1.47,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.39,0.66,0.84,0.0,1.81,1.66,0.15,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6156,0,106.12,0.93,0.0,1.44,0.0,0.0,0.69,0.0,0.0,0.0,0.28,0.42,0.82,0.93,0.0,1.99,1.73,0.08,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6157,0,106.13,0.93,0.0,1.42,0.0,0.0,0.69,0.0,0.03,0.0,0.32,0.37,0.84,0.97,0.0,2.04,1.72,0.07,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6158,0,106.15,0.93,0.0,1.46,0.0,0.0,0.71,0.0,0.05,0.0,0.38,0.22,0.87,0.99,0.0,2.11,1.8,0.01,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159,0,106.17,0.93,0.0,1.53,0.0,0.04,0.74,0.0,0.1,0.0,0.34,0.22,0.91,0.95,0.0,2.08,1.83,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6160,0,106.19,0.93,0.0,1.52,0.0,0.04,0.73,0.0,0.08,0.0,0.29,0.18,0.92,0.92,0.0,1.99,1.85,0.08,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6161,0,106.2,0.93,0.0,1.54,0.0,0.04,0.73,0.0,0.08,0.0,0.24,0.21,0.83,0.88,0.0,1.86,1.79,0.14,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6162,0,106.22,0.93,0.0,1.53,0.0,0.0,0.69,0.0,0.02,0.0,0.23,0.21,0.73,0.88,0.0,1.7,1.72,0.24,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6163,0,106.24,0.93,0.0,1.74,0.0,0.0,0.71,0.0,0.05,0.0,0.22,0.3,0.59,0.85,0.0,1.68,1.75,0.19,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6164,0,106.25,0.93,0.0,1.74,0.0,0.01,0.76,0.0,0.04,0.0,0.2,0.38,0.51,0.84,0.0,1.61,1.71,0.13,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6165,0,106.27,0.93,0.0,1.83,0.0,0.09,0.83,0.0,0.04,0.0,0.21,0.5,0.55,0.87,0.0,1.61,1.73,0.1,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6166,0,106.29,0.93,0.0,1.66,0.0,0.22,0.87,0.0,0.0,0.0,0.19,0.55,0.55,0.94,0.0,1.51,1.7,0.28,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
