frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
136,0,2.328,0.88,0.0,0.0,0.51,0.0,0.75,1.84,1.41,1.33,0.0,0.0,0.72,1.05,1.0,0.0,1.03,0.35,0.61,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
137,0,2.345,0.88,0.0,0.0,0.51,0.0,0.74,1.85,1.47,1.31,0.0,0.0,0.79,0.94,0.89,0.0,1.05,0.45,0.6,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
138,0,2.362,0.88,0.0,0.0,0.5,0.0,0.74,1.78,1.49,1.29,0.0,0.0,0.88,1.02,0.83,0.0,1.15,0.49,0.51,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
139,0,2.379,0.88,0.0,0.0,0.42,0.0,0.73,1.84,1.41,1.32,0.0,0.0,0.89,1.03,0.83,0.0,1.24,0.41,0.52,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
140,0,2.396,0.88,0.0,0.0,0.43,0.0,0.73,1.79,1.39,1.41,0.0,0.0,0.9,1.12,0.86,0.0,1.22,0.46,0.51,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
141,0,2.414,0.88,0.0,0.0,0.41,0.0,0.76,1.8,1.42,1.56,0.0,0.0,0.82,1.1,0.97,0.0,1.15,0.4,0.49,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
142,0,2.431,0.88,0.0,0.0,0.39,0.0,0.77,1.71,1.55,1.61,0.0,0.0,0.8,1.18,0.93,0.0,1.05,0.38,0.43,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
143,0,2.448,0.88,0.0,0.0,0.33,0.0,0.77,1.69,1.6,1.58,0.0,0.0,0.72,1.18,0.87,0.0,1.12,0.29,0.52,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
144,0,2.465,0.88,0.0,0.0,0.29,0.0,0.74,1.51,1.63,1.48,0.0,0.0,0.71,1.22,0.75,0.0,1.18,0.24,0.72,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
145,0,2.483,0.88,0.0,0.0,0.37,0.0,0.75,1.52,1.63,1.41,0.0,0.0,0.65,1.21,0.81,0.0,1.22,0.12,0.84,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
146,0,2.5,0.88,0.0,0.0,0.43,0.0,0.77,1.7,1.63,1.36,0.0,0.0,0.68,1.21,0.84,0.0,1.21,0.13,0.77,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
147,0,2.517,0.88,0.0,0.0,0.38,0.0,0.75,1.86,1.62,1.38,0.0,0.0,0.62,1.2,0.93,0.0,1.21,0.1,0.7,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
148,0,2.534,0.88,0.0,0.0,0.27,0.0,0.72,1.9,1.57,1.34,0.0,0.0,0.63,1.19,0.91,0.0,1.21,0.1,0.63,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
149,0,2.552,0.88,0.0,0.0,0.21,0.0,0.75,1.81,1.58,1.39,0.0,0.0,0.6,1.2,0.95,0.0,1.2,0.01,0.72,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
150,0,2.569,0.88,0.0,0.0,0.19,0.0,0.79,1.75,1.63,1.35,0.0,0.0,0.55,1.14,0.83,0.0,1.06,0.0,0.72,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
