frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1744,0,30.051,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.53,0.0,0.0,0.5,0.41,0.54,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1746,0,30.085,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.45,0.45,0.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1748,0,30.12,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.55,0.4,0.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1750,0,30.154,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.46,0.32,0.39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1752,0,30.189,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.54,0.14,0.48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1753,0,30.206,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.54,0.12,0.43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1754,0,30.223,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.54,0.18,0.38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1755,0,30.24,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.53,0.15,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1756,0,30.258,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.55,0.16,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1757,0,30.275,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.5,0.1,0.28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1758,0,30.292,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.45,0.17,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1759,0,30.309,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.43,0.17,0.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1760,0,30.327,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.39,0.16,0.08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1761,0,30.344,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.39,0.15,0.05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1762,0,30.361,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.32,0.16,0.09,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1763,0,30.378,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3,0.16,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1764,0,30.396,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.27,0.12,0.07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1765,0,30.413,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.28,0.11,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1766,0,30.43,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.28,0.19,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1767,0,30.447,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.32,0.24,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1768,0,30.464,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.33,0.26,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1769,0,30.482,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.43,0.23,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
