frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1032,0,17.776,0.98,0.85,0.0,1.36,0.05,0.0,0.65,0.0,0.0,0.0,0.0,0.2,0.45,0.15,0.22,0.06,0.02,0.03,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1034,0,17.81,0.98,0.71,0.0,1.16,0.03,0.0,0.37,0.0,0.0,0.0,0.0,0.08,0.36,0.18,0.2,0.07,0.02,0.03,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1036,0,17.845,0.98,0.68,0.0,1.1,0.04,0.0,0.41,0.0,0.0,0.0,0.0,0.06,0.39,0.08,0.08,0.27,0.03,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1038,0,17.879,0.98,0.71,0.0,1.12,0.09,0.0,0.27,0.0,0.0,0.0,0.0,0.11,0.38,0.07,0.02,0.29,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1040,0,17.913,0.98,0.73,0.0,1.21,0.13,0.0,0.1,0.0,0.0,0.0,0.0,0.16,0.46,0.13,0.02,0.25,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1041,0,17.931,0.98,0.73,0.0,1.16,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.17,0.4,0.22,0.05,0.21,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1042,0,17.948,0.98,0.68,0.0,1.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.13,0.31,0.31,0.06,0.26,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1043,0,17.965,0.98,0.71,0.0,1.19,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.11,0.32,0.27,0.05,0.29,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1044,0,17.982,0.98,0.63,0.0,1.22,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.09,0.35,0.18,0.05,0.31,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1045,0,18.0,0.98,0.68,0.0,1.28,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.12,0.41,0.08,0.08,0.21,0.03,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1046,0,18.017,0.98,0.68,0.0,1.29,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.04,0.42,0.07,0.12,0.16,0.03,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1047,0,18.034,0.98,0.71,0.0,1.28,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.03,0.35,0.05,0.15,0.1,0.03,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1048,0,18.051,0.98,0.66,0.0,1.26,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.32,0.03,0.16,0.12,0.01,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
