frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
2219,0,38.241,0.98,0.01,0.0,0.0,0.0,2.89,2.17,0.0,2.38,2.21,0.97,0.19,0.1,0.0,0.0,2.81,1.97,0.02,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
2221,0,38.275,0.98,0.0,0.0,0.0,0.0,2.91,2.26,0.0,2.49,2.24,1.17,0.07,0.0,0.0,0.0,3.22,1.87,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
2223,0,38.31,0.98,0.0,0.0,0.0,0.0,2.91,2.1,0.0,2.44,2.26,1.23,1.01,0.0,0.0,0.0,3.2,1.25,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2224,0,38.327,0.98,0.0,0.0,0.0,0.0,2.93,2.24,0.0,2.47,2.25,1.12,1.11,0.0,0.0,0.0,3.4,1.25,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2225,0,38.344,0.98,0.0,0.0,0.0,0.0,2.92,2.28,0.0,2.49,2.24,1.12,0.61,0.0,0.0,0.0,3.45,1.52,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2226,0,38.361,0.98,0.0,0.0,0.0,0.0,2.9,2.26,0.0,2.44,2.26,1.15,0.25,0.02,0.0,0.0,3.56,1.8,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2227,0,38.379,0.98,0.0,0.0,0.0,0.0,2.86,2.25,0.0,2.44,2.34,1.18,0.08,0.02,0.0,0.0,3.49,1.67,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2228,0,38.396,0.98,0.0,0.0,0.0,0.0,2.86,2.31,0.0,2.46,2.35,1.08,0.0,0.05,0.0,0.0,3.35,1.54,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2229,0,38.413,0.98,0.0,0.0,0.0,0.0,2.86,2.32,0.0,2.41,2.31,0.96,0.36,0.05,0.0,0.0,3.19,1.26,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2230,0,38.43,0.98,0.0,0.0,0.0,0.0,2.87,2.35,0.0,2.49,2.32,0.85,0.36,0.05,0.0,0.0,3.01,1.31,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2231,0,38.448,0.98,0.0,0.0,0.0,0.0,2.88,2.31,0.0,2.57,2.35,0.85,0.36,0.02,0.0,0.0,2.92,1.37,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2232,0,38.465,0.98,0.0,0.0,0.0,0.0,2.89,2.33,0.0,2.59,2.38,0.68,0.0,0.0,0.0,0.0,3.05,1.44,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2233,0,38.482,0.98,0.0,0.0,0.0,0.0,2.92,2.26,0.0,2.5,2.33,0.62,0.0,0.01,0.0,0.0,3.33,1.49,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2234,0,38.499,0.98,0.0,0.0,0.0,0.0,2.94,2.2,0.0,2.41,2.27,0.54,0.0,0.01,0.0,0.0,3.55,1.46,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2235,0,38.517,0.98,0.0,0.0,0.0,0.0,2.93,2.21,0.0,2.49,2.28,0.6,0.0,0.01,0.0,0.0,3.6,1.63,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2236,0,38.534,0.98,0.0,0.0,0.0,0.0,2.93,2.22,0.0,2.52,2.33,0.54,0.0,0.0,0.0,0.0,3.46,1.66,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2237,0,38.551,0.98,0.0,0.0,0.0,0.0,2.92,2.22,0.0,2.59,2.39,0.51,0.0,0.0,0.0,0.0,3.39,1.81,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2238,0,38.568,0.98,0.0,0.0,0.0,0.0,2.94,2.27,0.0,2.64,2.41,0.35,0.0,0.0,0.0,0.0,3.45,1.86,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2239,0,38.586,0.98,0.0,0.0,0.0,0.0,2.92,2.29,0.0,2.71,2.42,0.45,0.0,0.0,0.0,0.0,3.6,1.86,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2240,0,38.603,0.98,0.0,0.0,0.0,0.0,2.92,2.35,0.0,2.69,2.43,0.47,0.0,0.0,0.0,0.0,3.8,1.79,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2241,0,38.62,0.98,0.0,0.0,0.0,0.0,2.94,2.29,0.0,2.67,2.43,0.7,0.0,0.0,0.0,0.0,3.98,1.7,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2242,0,38.637,0.98,0.0,0.0,0.0,0.0,2.97,2.31,0.0,2.68,2.41,0.68,0.0,0.0,0.0,0.0,3.91,1.59,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2243,0,38.655,0.98,0.0,0.0,0.0,0.0,2.98,2.15,0.0,2.7,2.37,0.86,0.0,0.0,0.0,0.0,3.88,1.56,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2244,0,38.672,0.98,0.0,0.0,0.0,0.0,2.97,2.1,0.0,2.7,2.35,0.68,0.07,0.0,0.0,0.0,3.82,1.46,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2245,0,38.689,0.98,0.0,0.0,0.0,0.0,2.95,1.97,0.0,2.6,2.29,0.73,0.07,0.0,0.0,0.0,3.92,1.56,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2246,0,38.706,0.98,0.0,0.0,0.0,0.0,2.92,2.11,0.0,2.64,2.3,0.54,0.19,0.0,0.0,0.0,3.74,1.32,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2247,0,38.723,0.98,0.0,0.0,0.0,0.0,2.93,2.07,0.0,2.73,2.3,0.57,0.29,0.0,0.0,0.0,3.71,1.22,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2248,0,38.741,0.98,0.0,0.0,0.0,0.0,2.94,2.07,0.0,2.86,2.37,0.46,0.62,0.0,0.0,0.0,3.71,1.03,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2249,0,38.758,0.98,0.0,0.0,0.0,0.0,2.97,1.96,0.0,3.02,2.41,0.57,0.5,0.0,0.0,0.0,3.74,1.11,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2250,0,38.775,0.98,0.0,0.0,0.0,0.0,2.98,2.02,0.0,3.04,2.47,0.72,0.33,0.0,0.0,0.0,3.69,1.27,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2251,0,38.792,0.98,0.0,0.0,0.0,0.0,2.95,2.0,0.0,3.09,2.52,0.82,0.0,0.0,0.0,0.0,3.64,1.48,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2252,0,38.81,0.98,0.0,0.0,0.0,0.0,2.92,2.0,0.0,2.97,2.54,0.72,0.0,0.0,0.0,0.0,3.88,1.48,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2253,0,38.827,0.98,0.0,0.0,0.0,0.0,2.89,1.93,0.0,2.95,2.49,0.58,0.0,0.0,0.0,0.0,3.96,1.35,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2254,0,38.844,0.98,0.0,0.0,0.0,0.0,2.92,1.94,0.0,2.9,2.46,0.56,0.0,0.0,0.0,0.0,4.21,1.24,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2255,0,38.861,0.98,0.0,0.0,0.0,0.0,2.93,1.91,0.0,2.87,2.48,0.71,0.0,0.0,0.0,0.0,4.25,1.33,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2256,0,38.879,0.98,0.0,0.0,0.0,0.0,2.97,1.92,0.0,2.8,2.5,0.85,0.0,0.0,0.0,0.0,4.25,1.42,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2257,0,38.896,0.98,0.0,0.0,0.0,0.0,3.0,1.87,0.0,2.77,2.48,0.97,0.0,0.0,0.0,0.0,4.2,1.41,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2258,0,38.913,0.98,0.0,0.0,0.0,0.0,3.01,1.81,0.0,2.75,2.43,0.9,0.0,0.0,0.0,0.0,4.23,1.44,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2259,0,38.93,0.98,0.0,0.0,0.0,0.0,2.98,1.84,0.0,2.83,2.42,0.96,0.0,0.0,0.0,0.0,4.24,1.51,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2260,0,38.948,0.98,0.0,0.0,0.0,0.0,2.99,1.86,0.0,2.89,2.44,0.87,0.0,0.0,0.0,0.0,4.13,1.61,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2261,0,38.965,0.98,0.0,0.0,0.0,0.0,3.03,1.97,0.0,2.95,2.43,0.88,0.0,0.0,0.0,0.0,4.0,1.54,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2262,0,38.982,0.98,0.0,0.0,0.0,0.0,3.06,1.9,0.0,2.93,2.37,0.91,0.0,0.0,0.0,0.0,3.86,1.43,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2263,0,38.999,0.98,0.0,0.0,0.0,0.0,3.05,1.8,0.0,2.86,2.3,1.01,0.0,0.0,0.0,0.0,3.87,1.4,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2264,0,39.017,0.98,0.0,0.0,0.0,0.0,3.06,1.65,0.0,2.81,2.31,1.07,0.0,0.0,0.0,0.0,3.74,1.44,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2265,0,39.034,0.98,0.0,0.0,0.0,0.0,3.09,1.59,0.0,2.78,2.36,1.01,0.0,0.0,0.0,0.0,3.68,1.52,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2266,0,39.051,0.98,0.0,0.0,0.0,0.0,3.11,1.71,0.0,2.82,2.42,0.96,0.0,0.0,0.0,0.0,3.52,1.51,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2267,0,39.068,0.98,0.0,0.0,0.0,0.0,3.1,1.9,0.0,2.85,2.46,0.96,0.0,0.0,0.0,0.0,3.43,1.53,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2268,0,39.086,0.98,0.0,0.0,0.0,0.0,3.06,2.06,0.0,2.92,2.49,0.94,0.0,0.0,0.0,0.0,3.43,1.57,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2269,0,39.103,0.98,0.0,0.0,0.0,0.0,3.03,2.13,0.0,2.89,2.47,0.87,0.0,0.0,0.0,0.0,3.48,1.62,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2270,0,39.12,0.98,0.0,0.0,0.0,0.0,3.02,2.12,0.0,2.91,2.43,0.78,0.0,0.0,0.0,0.0,3.48,1.63,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2271,0,39.137,0.98,0.0,0.0,0.0,0.0,2.98,2.12,0.0,2.81,2.38,0.68,0.0,0.0,0.0,0.0,3.52,1.52,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2272,0,39.154,0.98,0.0,0.0,0.0,0.0,2.99,2.17,0.0,2.78,2.41,0.76,0.0,0.0,0.0,0.0,3.6,1.43,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2273,0,39.172,0.98,0.0,0.0,0.0,0.0,2.98,2.23,0.0,2.72,2.43,0.8,0.0,0.0,0.0,0.0,3.7,1.38,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2274,0,39.189,0.98,0.0,0.0,0.0,0.0,3.0,2.26,0.0,2.7,2.45,0.83,0.0,0.0,0.0,0.0,3.76,1.49,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
2275,0,39.206,0.98,0.0,0.0,0.0,0.0,2.97,2.2,0.0,2.71,2.41,0.79,0.0,0.0,0.0,0.0,3.71,1.56,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
