frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
172,0,2.948,0.98,0.19,0.0,0.73,0.0,0.4,1.72,0.0,0.04,0.0,0.1,0.17,0.5,0.07,0.0,0.38,0.31,0.47,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
174,0,2.983,0.98,0.22,0.0,0.9,0.0,0.41,2.03,0.0,0.0,0.0,0.05,0.22,0.61,0.2,0.0,0.46,0.16,0.83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
176,0,3.017,0.98,0.24,0.0,1.11,0.0,0.56,2.23,0.0,0.0,0.0,0.0,0.17,0.61,0.28,0.0,0.32,0.17,1.19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
178,0,3.052,0.98,0.17,0.0,1.06,0.0,0.63,2.37,0.01,0.0,0.0,0.01,0.02,0.53,0.13,0.0,0.28,0.18,1.56,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
180,0,3.086,0.98,0.14,0.0,1.05,0.0,0.7,2.51,0.03,0.0,0.0,0.04,0.03,0.6,0.04,0.0,0.41,0.19,1.7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
181,0,3.103,0.98,0.11,0.0,1.02,0.0,0.71,2.57,0.03,0.0,0.0,0.03,0.07,0.64,0.0,0.0,0.42,0.2,1.71,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
182,0,3.121,0.98,0.07,0.0,0.93,0.0,0.68,2.54,0.01,0.0,0.0,0.05,0.05,0.64,0.0,0.0,0.3,0.2,1.66,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
183,0,3.138,0.98,0.02,0.0,0.86,0.0,0.66,2.44,0.0,0.0,0.0,0.03,0.05,0.64,0.0,0.0,0.31,0.19,1.63,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
184,0,3.155,0.98,0.03,0.0,0.84,0.0,0.64,2.37,0.0,0.0,0.0,0.06,0.02,0.63,0.0,0.0,0.3,0.27,1.59,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
185,0,3.172,0.98,0.05,0.0,0.84,0.0,0.65,2.37,0.01,0.0,0.0,0.08,0.02,0.64,0.01,0.0,0.36,0.31,1.55,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
